review_id,product_id,customer_id,rating,review_text,review_date
REV20501,PROD111,CUST3002,4,very bad,2025-03-16
REV20502,PROD113,CUST4137,1,average,2024-02-03
REV20503,PROD102,CUST4045,4,good,2024-03-09
REV20504,PROD100,CUST1438,4,very good,2022-10-14
REV20505,PROD101,CUST3891,1,very bad,2023-01-18
REV20506,PROD104,CUST5045,5,very good,2024-12-15
REV20507,PROD109,CUST4757,4,good,2025-08-22
REV20508,PROD102,CUST4304,5,very bad,2025-03-01
REV20509,PROD114,CUST2578,2,good,2023-04-01
REV20510,PROD105,CUST2993,2,very bad,2023-05-04
REV20511,PROD111,CUST1839,3,good,2024-04-05
REV20512,PROD106,CUST3325,5,good,2023-07-13
REV20513,PROD112,CUST3598,2,very bad,2024-01-24
REV20514,PROD104,CUST5513,1,very good,2025-06-22
REV20515,PROD111,CUST1691,1,bad,2024-10-31
REV20516,PROD114,CUST2811,3,very good,2022-12-24
REV20517,PROD103,CUST5594,3,bad,2024-01-21
REV20518,PROD104,CUST3060,3,good,2022-10-17
REV20519,PROD102,CUST4924,4,very good,2024-12-18
REV20520,PROD114,CUST1747,3,very good,2022-09-08
REV20521,PROD100,CUST2929,2,very good,2023-09-30
REV20522,PROD102,CUST3695,5,very good,2025-08-18
REV20523,PROD114,CUST2710,4,very good,2024-10-31
REV20524,PROD102,CUST4288,5,good,2024-04-18
REV20525,PROD104,CUST5402,2,very bad,2025-01-25
REV20526,PROD107,CUST4088,5,average,2024-02-20
REV20527,PROD112,CUST4586,3,good,2022-08-30
REV20528,PROD114,CUST4363,5,bad,2024-03-20
REV20529,PROD106,CUST5356,4,very good,2022-09-05
REV20530,PROD110,CUST4338,3,very good,2022-10-30
REV20531,PROD101,CUST5427,4,good,2023-09-18
REV20532,PROD113,CUST1332,5,bad,2025-07-31
REV20533,PROD101,CUST3940,4,very bad,2025-01-14
REV20534,PROD100,CUST2137,5,very good,2024-07-23
REV20535,PROD113,CUST2896,3,very good,2023-11-28
REV20536,PROD103,CUST3610,1,very bad,2024-11-27
REV20537,PROD114,CUST5478,5,bad,2023-01-06
REV20538,PROD102,CUST1033,5,good,2025-02-25
REV20539,PROD104,CUST4858,3,very good,2023-11-10
REV20540,PROD108,CUST1064,1,average,2024-09-24
REV20541,PROD100,CUST4237,5,bad,2023-12-11
REV20542,PROD106,CUST3262,2,good,2023-05-08
REV20543,PROD107,CUST2712,5,very bad,2023-04-25
REV20544,PROD102,CUST4085,2,bad,2024-07-13
REV20545,PROD112,CUST2758,4,good,2025-02-20
REV20546,PROD106,CUST4659,3,bad,2023-02-18
REV20547,PROD109,CUST3740,4,very bad,2024-12-29
REV20548,PROD110,CUST3925,4,very good,2024-11-16
REV20549,PROD101,CUST2203,5,very good,2025-02-19
REV20550,PROD104,CUST2170,5,good,2025-01-28
REV20551,PROD105,CUST4541,5,average,2023-11-07
REV20552,PROD100,CUST2467,2,very good,2023-09-04
REV20553,PROD103,CUST3889,4,very bad,2023-04-13
REV20554,PROD107,CUST5093,3,bad,2025-06-09
REV20555,PROD107,CUST5355,3,average,2024-12-24
REV20556,PROD113,CUST3542,1,bad,2024-11-28
REV20557,PROD102,CUST3229,4,very bad,2022-10-31
REV20558,PROD103,CUST2552,4,very good,2023-06-18
REV20559,PROD114,CUST2740,4,average,2023-12-29
REV20560,PROD112,CUST3412,3,bad,2024-12-22
REV20561,PROD103,CUST2384,3,good,2025-06-08
REV20562,PROD110,CUST2535,5,very good,2024-05-02
REV20563,PROD113,CUST2289,3,average,2024-11-05
REV20564,PROD109,CUST5618,4,average,2023-09-11
REV20565,PROD110,CUST2207,3,average,2023-05-20
REV20566,PROD104,CUST5319,1,very good,2023-04-15
REV20567,PROD113,CUST2896,1,good,2022-11-27
REV20568,PROD110,CUST1461,2,bad,2025-04-10
REV20569,PROD105,CUST3977,4,very bad,2022-11-18
REV20570,PROD100,CUST3240,1,bad,2024-11-29
REV20571,PROD109,CUST4516,2,bad,2024-03-21
REV20572,PROD109,CUST4822,1,very good,2024-09-22
REV20573,PROD110,CUST2050,4,bad,2023-05-29
REV20574,PROD108,CUST3308,4,very bad,2024-01-03
REV20575,PROD110,CUST1399,5,average,2025-04-19
REV20576,PROD102,CUST3343,1,very good,2025-02-23
REV20577,PROD109,CUST5003,2,good,2024-08-17
REV20578,PROD107,CUST3483,1,very good,2025-07-31
REV20579,PROD108,CUST2725,5,bad,2024-01-05
REV20580,PROD112,CUST5866,2,average,2023-01-17
REV20581,PROD112,CUST4646,4,average,2025-05-27
REV20582,PROD109,CUST1981,3,very bad,2024-03-20
REV20583,PROD107,CUST3185,4,bad,2023-12-31
REV20584,PROD113,CUST1473,1,very good,2022-11-13
REV20585,PROD111,CUST5278,1,good,2023-07-20
REV20586,PROD104,CUST2432,2,good,2022-10-28
REV20587,PROD113,CUST5767,4,average,2022-12-16
REV20588,PROD114,CUST4450,1,average,2024-11-27
REV20589,PROD103,CUST4081,1,bad,2024-05-25
REV20590,PROD114,CUST5693,1,average,2025-08-21
REV20591,PROD109,CUST5540,4,very good,2024-04-12
REV20592,PROD106,CUST4306,4,good,2023-03-25
REV20593,PROD106,CUST1089,3,average,2022-12-24
REV20594,PROD102,CUST2457,2,very good,2024-03-22
REV20595,PROD101,CUST4150,3,average,2025-01-18
REV20596,PROD102,CUST1824,3,very bad,2023-11-12
REV20597,PROD109,CUST1339,1,very bad,2023-01-27
REV20598,PROD100,CUST4129,5,very good,2025-06-01
REV20599,PROD110,CUST2130,2,very bad,2024-01-08
REV20600,PROD111,CUST5653,3,good,2023-11-24
REV20601,PROD103,CUST5101,5,very good,2023-11-10
REV20602,PROD105,CUST5284,3,bad,2025-01-30
REV20603,PROD113,CUST1411,5,good,2022-12-18
REV20604,PROD110,CUST3590,5,very good,2025-07-06
REV20605,PROD107,CUST2641,5,bad,2024-06-16
REV20606,PROD100,CUST1400,5,good,2023-10-16
REV20607,PROD113,CUST5215,2,very bad,2024-08-02
REV20608,PROD105,CUST3248,4,very bad,2025-01-17
REV20609,PROD101,CUST2706,5,average,2024-02-24
REV20610,PROD113,CUST1342,2,very bad,2024-11-03
REV20611,PROD101,CUST2332,5,average,2023-09-12
REV20612,PROD114,CUST5254,5,good,2025-07-11
REV20613,PROD105,CUST2708,1,bad,2022-12-22
REV20614,PROD107,CUST2047,2,very good,2025-07-25
REV20615,PROD104,CUST1092,1,very good,2025-04-04
REV20616,PROD107,CUST1058,3,average,2025-06-05
REV20617,PROD105,CUST2249,3,very bad,2023-01-02
REV20618,PROD114,CUST1008,4,average,2023-11-20
REV20619,PROD110,CUST2352,2,very good,2024-10-23
REV20620,PROD111,CUST2210,2,very bad,2025-04-21
REV20621,PROD112,CUST2783,3,good,2025-07-19
REV20622,PROD108,CUST2728,2,very bad,2023-10-01
REV20623,PROD114,CUST3232,3,average,2023-08-27
REV20624,PROD113,CUST3494,2,bad,2024-01-22
REV20625,PROD104,CUST2541,4,very bad,2023-01-07
REV20626,PROD113,CUST2055,5,very good,2025-04-11
REV20627,PROD104,CUST2595,3,bad,2024-11-30
REV20628,PROD106,CUST4760,3,average,2025-06-11
REV20629,PROD114,CUST3203,5,good,2024-06-23
REV20630,PROD105,CUST3484,2,very good,2023-05-12
REV20631,PROD101,CUST2913,2,bad,2024-09-21
REV20632,PROD105,CUST1109,3,very good,2023-02-11
REV20633,PROD110,CUST2479,1,bad,2024-11-08
REV20634,PROD109,CUST1358,5,very good,2024-05-01
REV20635,PROD100,CUST2213,5,bad,2022-12-01
REV20636,PROD111,CUST3302,5,bad,2024-07-13
REV20637,PROD107,CUST5809,2,bad,2025-01-13
REV20638,PROD111,CUST1021,5,very bad,2023-03-01
REV20639,PROD112,CUST4481,2,very bad,2022-10-04
REV20640,PROD110,CUST5783,5,very good,2023-09-30
REV20641,PROD105,CUST1376,1,very good,2024-06-04
REV20642,PROD102,CUST3122,3,very bad,2023-06-09
REV20643,PROD105,CUST1274,1,average,2022-09-12
REV20644,PROD113,CUST4847,3,very bad,2025-01-24
REV20645,PROD110,CUST5175,4,good,2024-08-16
REV20646,PROD101,CUST1359,2,good,2023-04-11
REV20647,PROD114,CUST5207,4,average,2023-11-08
REV20648,PROD100,CUST5136,4,very good,2023-07-04
REV20649,PROD103,CUST1025,4,bad,2024-09-03
REV20650,PROD104,CUST3996,4,very bad,2025-05-12
REV20651,PROD101,CUST5500,1,average,2025-04-24
REV20652,PROD100,CUST4781,5,very good,2025-07-05
REV20653,PROD114,CUST1566,3,good,2022-11-04
REV20654,PROD111,CUST2959,2,very bad,2022-09-07
REV20655,PROD107,CUST2943,5,good,2023-05-08
REV20656,PROD108,CUST5285,1,bad,2025-08-16
REV20657,PROD113,CUST5619,1,very bad,2022-10-24
REV20658,PROD104,CUST2076,3,bad,2023-07-06
REV20659,PROD108,CUST3663,3,bad,2024-10-15
REV20660,PROD111,CUST2919,4,average,2023-09-21
REV20661,PROD107,CUST4399,5,average,2023-10-22
REV20662,PROD112,CUST5430,5,good,2023-09-11
REV20663,PROD111,CUST3877,1,good,2023-07-16
REV20664,PROD103,CUST4868,4,very bad,2023-03-20
REV20665,PROD110,CUST1628,2,very bad,2024-08-22
REV20666,PROD113,CUST5497,3,bad,2024-01-17
REV20667,PROD105,CUST1988,4,good,2023-05-03
REV20668,PROD107,CUST4865,4,average,2024-06-30
REV20669,PROD109,CUST2822,5,very bad,2024-07-05
REV20670,PROD106,CUST1580,5,bad,2024-12-24
REV20671,PROD107,CUST5962,4,good,2024-11-08
REV20672,PROD111,CUST2527,5,very good,2022-11-15
REV20673,PROD110,CUST3877,3,average,2024-11-09
REV20674,PROD100,CUST3469,3,average,2022-12-23
REV20675,PROD113,CUST5576,3,very bad,2025-05-10
REV20676,PROD104,CUST4385,5,good,2024-02-19
REV20677,PROD104,CUST1499,1,bad,2025-01-02
REV20678,PROD102,CUST3692,2,very bad,2025-01-03
REV20679,PROD108,CUST2913,3,average,2023-08-08
REV20680,PROD106,CUST3597,5,bad,2022-11-26
REV20681,PROD105,CUST2381,2,very bad,2022-11-25
REV20682,PROD105,CUST2474,3,very good,2023-10-02
REV20683,PROD109,CUST4517,4,very good,2023-06-14
REV20684,PROD109,CUST3560,4,bad,2025-03-14
REV20685,PROD106,CUST3858,3,good,2022-08-29
REV20686,PROD103,CUST5461,2,good,2024-07-20
REV20687,PROD111,CUST4955,1,bad,2025-02-14
REV20688,PROD108,CUST1107,2,good,2024-06-09
REV20689,PROD107,CUST3150,3,bad,2025-07-24
REV20690,PROD113,CUST4905,5,very bad,2022-11-25
REV20691,PROD112,CUST3304,5,good,2023-11-13
REV20692,PROD114,CUST4053,2,very good,2023-11-12
REV20693,PROD105,CUST2685,2,good,2022-09-06
REV20694,PROD105,CUST2999,4,average,2025-01-01
REV20695,PROD109,CUST3235,1,very good,2024-03-16
REV20696,PROD107,CUST4764,1,bad,2023-05-20
REV20697,PROD101,CUST5744,4,very good,2023-08-06
REV20698,PROD107,CUST1902,4,good,2022-09-15
REV20699,PROD110,CUST2226,1,very good,2025-05-12
REV20700,PROD103,CUST2310,3,very good,2024-11-07
REV20701,PROD103,CUST2605,2,average,2024-05-09
REV20702,PROD113,CUST3948,2,bad,2025-04-11
REV20703,PROD105,CUST4044,5,bad,2024-06-09
REV20704,PROD109,CUST3035,1,very good,2024-09-18
REV20705,PROD101,CUST4826,3,average,2025-05-16
REV20706,PROD110,CUST1977,4,good,2023-12-24
REV20707,PROD105,CUST5818,5,very bad,2022-11-30
REV20708,PROD112,CUST4096,2,very bad,2025-02-17
REV20709,PROD110,CUST3379,2,very good,2023-07-13
REV20710,PROD112,CUST4892,4,very good,2023-07-24
REV20711,PROD108,CUST4649,5,bad,2024-03-10
REV20712,PROD101,CUST5229,4,very bad,2024-12-02
REV20713,PROD110,CUST5172,4,good,2023-08-22
REV20714,PROD104,CUST5721,2,bad,2023-01-04
REV20715,PROD109,CUST2798,1,very bad,2024-11-04
REV20716,PROD114,CUST5392,5,very good,2023-09-21
REV20717,PROD109,CUST2664,3,average,2025-05-30
REV20718,PROD107,CUST5482,5,bad,2022-11-08
REV20719,PROD102,CUST5405,3,average,2025-07-08
REV20720,PROD107,CUST5945,1,good,2023-11-29
REV20721,PROD114,CUST2695,1,very good,2024-09-27
REV20722,PROD109,CUST3954,5,bad,2024-04-28
REV20723,PROD112,CUST2577,1,good,2023-07-19
REV20724,PROD100,CUST5064,4,very bad,2022-10-21
REV20725,PROD103,CUST1255,3,very good,2025-06-17
REV20726,PROD101,CUST5777,4,very good,2024-04-28
REV20727,PROD112,CUST1332,5,average,2023-08-26
REV20728,PROD108,CUST4239,5,bad,2024-09-17
REV20729,PROD102,CUST5981,3,very bad,2023-12-06
REV20730,PROD113,CUST4309,3,bad,2024-04-23
REV20731,PROD108,CUST5022,2,very bad,2023-07-01
REV20732,PROD103,CUST3307,5,very bad,2024-07-21
REV20733,PROD110,CUST2955,1,good,2022-10-19
REV20734,PROD101,CUST4709,3,bad,2023-09-28
REV20735,PROD107,CUST5279,4,very good,2022-10-28
REV20736,PROD103,CUST5825,1,very bad,2023-12-16
REV20737,PROD110,CUST1515,1,very bad,2024-02-23
REV20738,PROD109,CUST4458,3,good,2023-10-21
REV20739,PROD105,CUST2134,4,very good,2023-04-04
REV20740,PROD100,CUST3982,2,very bad,2023-01-13
REV20741,PROD114,CUST4658,3,bad,2023-09-18
REV20742,PROD114,CUST2298,1,good,2023-01-29
REV20743,PROD113,CUST5561,1,good,2023-06-18
REV20744,PROD102,CUST2983,5,average,2025-01-07
REV20745,PROD110,CUST2294,3,average,2022-09-24
REV20746,PROD113,CUST2532,1,very bad,2024-04-16
REV20747,PROD104,CUST5221,3,good,2022-12-20
REV20748,PROD111,CUST5661,5,average,2023-05-29
REV20749,PROD110,CUST2991,3,very good,2023-10-14
REV20750,PROD114,CUST2131,4,very good,2022-09-10
REV20751,PROD114,CUST1863,2,good,2023-02-10
REV20752,PROD106,CUST4020,2,very bad,2024-10-03
REV20753,PROD112,CUST2826,1,very good,2024-10-18
REV20754,PROD100,CUST3732,3,good,2024-05-21
REV20755,PROD102,CUST1724,3,average,2023-05-04
REV20756,PROD102,CUST3966,5,good,2023-11-10
REV20757,PROD108,CUST3347,5,average,2023-03-24
REV20758,PROD108,CUST5254,2,good,2023-06-08
REV20759,PROD110,CUST1348,1,very good,2024-08-26
REV20760,PROD114,CUST5766,2,bad,2025-03-14
REV20761,PROD105,CUST1708,2,very bad,2023-05-16
REV20762,PROD109,CUST2841,1,very bad,2024-02-15
REV20763,PROD114,CUST2138,1,very bad,2025-05-07
REV20764,PROD114,CUST4168,5,bad,2025-01-12
REV20765,PROD113,CUST1719,4,very bad,2024-11-24
REV20766,PROD101,CUST3346,4,average,2024-08-03
REV20767,PROD109,CUST5195,2,very good,2022-09-20
REV20768,PROD104,CUST2732,3,very good,2023-08-20
REV20769,PROD104,CUST5441,4,average,2025-04-29
REV20770,PROD109,CUST1981,2,bad,2023-01-06
REV20771,PROD106,CUST1655,5,average,2022-12-24
REV20772,PROD105,CUST1951,2,very bad,2022-11-04
REV20773,PROD111,CUST4294,4,very good,2024-12-19
REV20774,PROD100,CUST5494,1,very bad,2024-05-13
REV20775,PROD102,CUST5027,5,bad,2022-12-15
REV20776,PROD108,CUST4851,1,good,2023-09-26
REV20777,PROD109,CUST1297,2,average,2024-04-22
REV20778,PROD112,CUST4717,5,average,2024-03-18
REV20779,PROD104,CUST4582,3,very bad,2023-09-30
REV20780,PROD100,CUST5832,1,good,2024-01-02
REV20781,PROD111,CUST2111,2,bad,2023-01-22
REV20782,PROD107,CUST2413,2,average,2024-01-21
REV20783,PROD100,CUST1917,1,good,2024-08-01
REV20784,PROD113,CUST2100,2,bad,2023-08-10
REV20785,PROD100,CUST5394,5,average,2025-03-01
REV20786,PROD101,CUST3574,2,average,2023-10-16
REV20787,PROD113,CUST1310,4,good,2025-03-18
REV20788,PROD100,CUST1521,5,very good,2025-07-03
REV20789,PROD106,CUST2301,4,good,2025-05-22
REV20790,PROD110,CUST4376,5,very good,2024-03-04
REV20791,PROD114,CUST2700,5,good,2025-04-16
REV20792,PROD107,CUST4127,3,very good,2025-05-29
REV20793,PROD104,CUST4522,1,very bad,2023-03-25
REV20794,PROD100,CUST5065,2,bad,2023-02-14
REV20795,PROD106,CUST4930,5,good,2025-03-23
REV20796,PROD104,CUST4066,3,average,2025-04-28
REV20797,PROD100,CUST1103,4,average,2023-10-27
REV20798,PROD111,CUST4049,1,very good,2024-11-14
REV20799,PROD109,CUST4174,2,average,2024-03-11
REV20800,PROD104,CUST5628,4,very bad,2024-04-05
REV20801,PROD112,CUST5987,5,very good,2023-07-22
REV20802,PROD105,CUST5056,3,bad,2024-05-20
REV20803,PROD103,CUST2067,1,average,2023-08-18
REV20804,PROD100,CUST1059,3,bad,2025-02-20
REV20805,PROD101,CUST5544,5,good,2023-10-05
REV20806,PROD104,CUST3363,3,average,2024-03-06
REV20807,PROD108,CUST5578,2,average,2025-02-12
REV20808,PROD100,CUST1765,2,very bad,2022-12-07
REV20809,PROD109,CUST1605,5,bad,2024-09-01
REV20810,PROD108,CUST3524,5,bad,2024-10-02
REV20811,PROD112,CUST1982,4,very good,2025-08-16
REV20812,PROD105,CUST2693,4,good,2023-11-15
REV20813,PROD105,CUST1317,1,average,2025-01-25
REV20814,PROD105,CUST5096,1,average,2022-12-12
REV20815,PROD101,CUST2305,2,bad,2025-02-20
REV20816,PROD106,CUST5274,3,good,2024-08-19
REV20817,PROD106,CUST1023,4,average,2024-08-05
REV20818,PROD112,CUST1722,2,bad,2024-05-26
REV20819,PROD113,CUST4746,1,good,2024-03-23
REV20820,PROD113,CUST1031,5,very good,2023-04-10
REV20821,PROD113,CUST3633,3,bad,2023-11-04
REV20822,PROD106,CUST4786,4,bad,2024-07-11
REV20823,PROD106,CUST3229,4,bad,2022-09-13
REV20824,PROD101,CUST4456,3,good,2023-10-24
REV20825,PROD104,CUST4920,1,very bad,2022-10-04
REV20826,PROD104,CUST3438,1,bad,2024-09-20
REV20827,PROD103,CUST5441,1,very good,2023-03-27
REV20828,PROD108,CUST5670,5,average,2024-03-19
REV20829,PROD109,CUST1453,1,good,2024-08-28
REV20830,PROD104,CUST2020,1,average,2023-11-23
REV20831,PROD108,CUST2898,5,bad,2023-07-25
REV20832,PROD103,CUST1788,1,very bad,2025-01-10
REV20833,PROD107,CUST4732,5,bad,2022-10-27
REV20834,PROD102,CUST3140,3,good,2024-05-30
REV20835,PROD101,CUST4717,3,good,2023-06-04
REV20836,PROD103,CUST5392,3,very good,2024-09-15
REV20837,PROD112,CUST5026,2,very good,2022-11-28
REV20838,PROD102,CUST3182,5,average,2023-11-04
REV20839,PROD113,CUST4826,3,bad,2024-10-18
REV20840,PROD114,CUST2114,2,average,2024-12-12
REV20841,PROD101,CUST5920,1,good,2022-10-07
REV20842,PROD109,CUST1294,1,very good,2023-04-30
REV20843,PROD108,CUST5624,2,bad,2024-01-22
REV20844,PROD106,CUST2832,4,good,2025-07-22
REV20845,PROD113,CUST2130,5,very bad,2023-02-17
REV20846,PROD102,CUST5766,4,very bad,2022-12-15
REV20847,PROD109,CUST1958,2,average,2022-10-29
REV20848,PROD109,CUST3620,3,very bad,2024-07-28
REV20849,PROD107,CUST3136,5,bad,2023-12-13
REV20850,PROD111,CUST1959,3,bad,2025-01-10
REV20851,PROD111,CUST5211,3,good,2023-07-21
REV20852,PROD114,CUST1756,2,very bad,2023-10-20
REV20853,PROD108,CUST3219,5,good,2025-02-12
REV20854,PROD102,CUST5507,4,bad,2024-04-11
REV20855,PROD111,CUST1952,2,bad,2023-11-17
REV20856,PROD101,CUST5187,2,good,2024-05-23
REV20857,PROD101,CUST2850,3,good,2024-04-12
REV20858,PROD106,CUST2948,5,very good,2024-11-27
REV20859,PROD102,CUST1333,3,average,2025-08-21
REV20860,PROD114,CUST2244,1,average,2025-05-05
REV20861,PROD104,CUST5679,2,bad,2025-04-21
REV20862,PROD107,CUST1800,3,good,2025-02-08
REV20863,PROD108,CUST4492,1,good,2024-09-12
REV20864,PROD105,CUST5637,4,average,2024-09-10
REV20865,PROD109,CUST2356,5,average,2022-10-03
REV20866,PROD102,CUST2099,1,very bad,2022-11-10
REV20867,PROD108,CUST2913,1,very good,2022-09-13
REV20868,PROD111,CUST4191,3,average,2025-04-27
REV20869,PROD112,CUST2412,1,very good,2023-12-26
REV20870,PROD107,CUST3231,5,good,2024-07-07
REV20871,PROD105,CUST3167,5,very bad,2024-07-02
REV20872,PROD106,CUST3967,1,good,2023-01-27
REV20873,PROD109,CUST3700,4,good,2024-06-26
REV20874,PROD105,CUST3683,4,good,2024-04-06
REV20875,PROD107,CUST2693,2,very good,2023-11-10
REV20876,PROD107,CUST3598,1,good,2024-11-16
REV20877,PROD108,CUST2574,1,average,2025-02-09
REV20878,PROD110,CUST4793,1,very good,2024-06-13
REV20879,PROD103,CUST3134,5,good,2024-08-15
REV20880,PROD109,CUST1047,5,bad,2022-09-29
REV20881,PROD101,CUST5168,1,very bad,2024-09-15
REV20882,PROD108,CUST2982,4,very bad,2025-07-04
REV20883,PROD111,CUST2367,3,average,2023-05-26
REV20884,PROD114,CUST5992,1,good,2022-09-10
REV20885,PROD101,CUST2915,1,very good,2025-01-02
REV20886,PROD100,CUST4131,2,very good,2022-12-08
REV20887,PROD105,CUST4828,2,very good,2024-12-29
REV20888,PROD100,CUST1837,2,average,2023-05-02
REV20889,PROD105,CUST2263,2,good,2023-08-17
REV20890,PROD102,CUST4987,2,very good,2024-02-06
REV20891,PROD108,CUST2908,4,very bad,2024-01-29
REV20892,PROD112,CUST1454,3,average,2023-01-11
REV20893,PROD112,CUST1483,5,average,2024-03-10
REV20894,PROD104,CUST5895,2,very good,2024-06-10
REV20895,PROD106,CUST5101,5,average,2024-12-14
REV20896,PROD103,CUST3566,2,very good,2024-05-04
REV20897,PROD108,CUST2173,1,very good,2022-10-03
REV20898,PROD108,CUST1086,2,very good,2024-07-11
REV20899,PROD113,CUST3888,5,average,2025-04-16
REV20900,PROD101,CUST4502,4,average,2023-10-07
REV20901,PROD108,CUST5987,3,average,2025-08-17
REV20902,PROD113,CUST2333,4,good,2023-03-23
REV20903,PROD108,CUST5830,1,very bad,2025-03-28
REV20904,PROD104,CUST4210,3,good,2022-12-13
REV20905,PROD107,CUST2845,2,very good,2025-03-04
REV20906,PROD103,CUST1704,3,bad,2023-08-29
REV20907,PROD101,CUST1335,4,average,2024-10-19
REV20908,PROD113,CUST3173,3,average,2024-06-15
REV20909,PROD107,CUST1223,4,very bad,2023-07-10
REV20910,PROD102,CUST1052,2,good,2024-12-16
REV20911,PROD111,CUST1687,1,very good,2024-02-17
REV20912,PROD102,CUST4978,3,very good,2024-10-24
REV20913,PROD108,CUST4850,2,very good,2025-06-10
REV20914,PROD112,CUST1491,5,average,2023-05-04
REV20915,PROD109,CUST1431,4,good,2022-09-10
REV20916,PROD108,CUST2458,4,good,2022-10-24
REV20917,PROD106,CUST1957,4,very bad,2022-11-08
REV20918,PROD106,CUST2140,1,very bad,2025-01-15
REV20919,PROD109,CUST4881,4,very bad,2024-02-23
REV20920,PROD109,CUST2149,3,very bad,2025-06-17
REV20921,PROD109,CUST1234,5,average,2025-03-06
REV20922,PROD101,CUST1123,5,bad,2023-04-06
REV20923,PROD104,CUST4931,3,very bad,2023-12-09
REV20924,PROD104,CUST5450,3,good,2024-04-17
REV20925,PROD103,CUST5087,1,bad,2023-06-16
REV20926,PROD108,CUST5856,1,average,2024-02-09
REV20927,PROD110,CUST1764,5,good,2024-07-25
REV20928,PROD105,CUST3422,1,very bad,2024-11-19
REV20929,PROD105,CUST3589,1,very good,2024-07-14
REV20930,PROD103,CUST5222,1,good,2023-11-01
REV20931,PROD104,CUST3548,3,average,2023-09-18
REV20932,PROD111,CUST2902,5,good,2024-08-28
REV20933,PROD100,CUST4410,3,bad,2024-08-23
REV20934,PROD105,CUST2315,5,bad,2025-02-13
REV20935,PROD101,CUST5669,5,bad,2025-02-20
REV20936,PROD111,CUST3122,2,average,2023-12-29
REV20937,PROD109,CUST5422,5,bad,2022-09-13
REV20938,PROD100,CUST1473,2,very bad,2024-12-25
REV20939,PROD104,CUST2596,5,average,2024-08-12
REV20940,PROD104,CUST2324,1,very bad,2023-03-02
REV20941,PROD101,CUST1040,2,bad,2022-12-17
REV20942,PROD112,CUST4580,5,bad,2023-08-09
REV20943,PROD104,CUST2596,1,very good,2024-02-10
REV20944,PROD104,CUST2656,3,very good,2024-05-28
REV20945,PROD101,CUST3471,2,very bad,2023-08-11
REV20946,PROD104,CUST5491,5,very good,2023-01-15
REV20947,PROD103,CUST4909,1,very good,2025-05-12
REV20948,PROD106,CUST5548,3,good,2023-06-11
REV20949,PROD101,CUST4995,2,average,2023-08-22
REV20950,PROD112,CUST1957,1,average,2024-12-26
REV20951,PROD102,CUST4186,2,bad,2023-04-18
REV20952,PROD113,CUST1532,3,good,2025-04-01
REV20953,PROD108,CUST5948,5,good,2022-09-19
REV20954,PROD100,CUST3970,5,average,2024-10-09
REV20955,PROD110,CUST5736,3,very good,2022-12-02
REV20956,PROD113,CUST4261,1,very bad,2025-01-09
REV20957,PROD111,CUST5128,4,good,2025-02-13
REV20958,PROD113,CUST2050,3,average,2023-11-29
REV20959,PROD113,CUST1400,3,very bad,2024-10-04
REV20960,PROD103,CUST4885,2,very bad,2023-10-08
REV20961,PROD109,CUST3946,5,very good,2025-04-17
REV20962,PROD105,CUST5180,5,bad,2024-10-09
REV20963,PROD101,CUST1608,3,good,2023-12-07
REV20964,PROD108,CUST2923,1,average,2025-01-22
REV20965,PROD104,CUST5043,3,very good,2022-11-23
REV20966,PROD108,CUST1108,1,bad,2022-12-31
REV20967,PROD107,CUST2715,1,bad,2025-02-10
REV20968,PROD102,CUST1439,4,very bad,2024-11-03
REV20969,PROD113,CUST4728,2,very good,2025-02-11
REV20970,PROD101,CUST4857,1,average,2022-10-20
REV20971,PROD110,CUST5982,5,good,2025-05-01
REV20972,PROD102,CUST5979,4,average,2025-04-09
REV20973,PROD110,CUST3660,2,very good,2024-02-12
