order_item_id,order_id,product_id,quantity,unit_price
821,ORD10820,PROD113,5,149
822,ORD10821,PROD113,2,149
823,ORD10822,PROD106,5,99
824,ORD10823,PROD106,5,99
825,ORD10824,PROD101,3,899
826,ORD10825,PROD104,1,120
827,ORD10826,PROD104,4,120
828,ORD10827,PROD103,2,59
829,ORD10828,PROD108,2,229
830,ORD10829,PROD109,1,129
831,ORD10830,PROD104,4,120
832,ORD10831,PROD108,4,229
833,ORD10832,PROD103,2,59
834,ORD10833,PROD107,4,399
835,ORD10834,PROD102,3,199
836,ORD10835,PROD101,2,899
837,ORD10836,PROD103,5,59
838,ORD10837,PROD112,3,199
839,ORD10838,PROD102,2,199
840,ORD10839,PROD113,2,149
841,ORD10840,PROD114,5,25
842,ORD10841,PROD101,4,899
843,ORD10842,PROD109,4,129
844,ORD10843,PROD108,1,229
845,ORD10844,PROD106,1,99
846,ORD10845,PROD113,3,149
847,ORD10846,PROD102,2,199
848,ORD10847,PROD109,3,129
849,ORD10848,PROD109,5,129
850,ORD10849,PROD107,2,399
851,ORD10850,PROD111,2,59
852,ORD10851,PROD111,2,59
853,ORD10852,PROD114,2,25
854,ORD10853,PROD108,4,229
855,ORD10854,PROD102,4,199
856,ORD10855,PROD111,2,59
857,ORD10856,PROD101,4,899
858,ORD10857,PROD101,1,899
859,ORD10858,PROD106,4,99
860,ORD10859,PROD102,2,199
861,ORD10860,PROD114,5,25
862,ORD10861,PROD104,4,120
863,ORD10862,PROD107,4,399
864,ORD10863,PROD108,2,229
865,ORD10864,PROD105,4,110
866,ORD10865,PROD109,3,129
867,ORD10866,PROD102,1,199
868,ORD10867,PROD108,2,229
869,ORD10868,PROD111,5,59
870,ORD10869,PROD112,5,199
871,ORD10870,PROD107,2,399
872,ORD10871,PROD105,4,110
873,ORD10872,PROD106,3,99
874,ORD10873,PROD109,2,129
875,ORD10874,PROD105,5,110
876,ORD10875,PROD107,4,399
877,ORD10876,PROD107,1,399
878,ORD10877,PROD108,1,229
879,ORD10878,PROD110,3,80
880,ORD10879,PROD103,5,59
881,ORD10880,PROD109,2,129
882,ORD10881,PROD101,3,899
883,ORD10882,PROD108,4,229
884,ORD10883,PROD111,3,59
885,ORD10884,PROD114,3,25
886,ORD10885,PROD101,5,899
887,ORD10886,PROD100,5,999
888,ORD10887,PROD105,3,110
889,ORD10888,PROD100,2,999
890,ORD10889,PROD105,4,110
891,ORD10890,PROD102,4,199
892,ORD10891,PROD108,1,229
893,ORD10892,PROD112,2,199
894,ORD10893,PROD112,1,199
895,ORD10894,PROD104,1,120
896,ORD10895,PROD106,4,99
897,ORD10896,PROD103,3,59
898,ORD10897,PROD108,1,229
899,ORD10898,PROD108,5,229
900,ORD10899,PROD113,3,149
901,ORD10900,PROD101,5,899
902,ORD10901,PROD108,4,229
903,ORD10902,PROD113,2,149
904,ORD10903,PROD108,3,229
905,ORD10904,PROD104,5,120
906,ORD10905,PROD107,4,399
907,ORD10906,PROD103,4,59
908,ORD10907,PROD101,3,899
909,ORD10908,PROD113,2,149
910,ORD10909,PROD107,1,399
911,ORD10910,PROD102,3,199
912,ORD10911,PROD111,3,59
913,ORD10912,PROD102,4,199
914,ORD10913,PROD108,1,229
915,ORD10914,PROD112,1,199
916,ORD10915,PROD109,1,129
917,ORD10916,PROD108,1,229
918,ORD10917,PROD106,5,99
919,ORD10918,PROD106,1,99
920,ORD10919,PROD109,1,129
921,ORD10920,PROD109,1,129
922,ORD10921,PROD109,1,129
923,ORD10922,PROD101,3,899
924,ORD10923,PROD104,1,120
925,ORD10924,PROD104,5,120
926,ORD10925,PROD103,2,59
927,ORD10926,PROD108,2,229
928,ORD10927,PROD110,5,80
929,ORD10928,PROD105,4,110
930,ORD10929,PROD105,4,110
931,ORD10930,PROD103,4,59
932,ORD10931,PROD104,1,120
933,ORD10932,PROD111,4,59
934,ORD10933,PROD100,4,999
935,ORD10934,PROD105,2,110
936,ORD10935,PROD101,3,899
937,ORD10936,PROD111,5,59
938,ORD10937,PROD109,3,129
939,ORD10938,PROD100,2,999
940,ORD10939,PROD104,5,120
941,ORD10940,PROD104,1,120
942,ORD10941,PROD101,5,899
943,ORD10942,PROD112,2,199
944,ORD10943,PROD104,2,120
945,ORD10944,PROD104,4,120
946,ORD10945,PROD101,3,899
947,ORD10946,PROD104,1,120
948,ORD10947,PROD103,5,59
949,ORD10948,PROD106,3,99
950,ORD10949,PROD101,3,899
951,ORD10950,PROD112,1,199
952,ORD10951,PROD102,5,199
953,ORD10952,PROD113,2,149
954,ORD10953,PROD108,4,229
955,ORD10954,PROD100,2,999
956,ORD10955,PROD110,5,80
957,ORD10956,PROD113,5,149
958,ORD10957,PROD111,5,59
959,ORD10958,PROD113,5,149
960,ORD10959,PROD113,4,149
961,ORD10960,PROD103,5,59
962,ORD10961,PROD109,2,129
963,ORD10962,PROD105,3,110
964,ORD10963,PROD101,1,899
965,ORD10964,PROD108,5,229
966,ORD10965,PROD104,5,120
967,ORD10966,PROD108,5,229
968,ORD10967,PROD107,1,399
969,ORD10968,PROD102,2,199
970,ORD10969,PROD113,3,149
971,ORD10970,PROD101,4,899
972,ORD10971,PROD110,4,80
973,ORD10972,PROD102,3,199
974,ORD10973,PROD110,4,80
975,ORD10974,PROD103,5,59
976,ORD10975,PROD108,4,229
977,ORD10976,PROD113,5,149
978,ORD10977,PROD107,1,399
979,ORD10978,PROD100,1,999
980,ORD10979,PROD112,4,199
981,ORD10980,PROD114,4,25
982,ORD10981,PROD105,5,110
983,ORD10982,PROD101,5,899
984,ORD10983,PROD100,5,999
985,ORD10984,PROD113,1,149
986,ORD10985,PROD103,5,59
987,ORD10986,PROD102,5,199
988,ORD10987,PROD112,4,199
989,ORD10988,PROD105,3,110
990,ORD10989,PROD107,1,399
991,ORD10990,PROD105,5,110
992,ORD10991,PROD113,1,149
993,ORD10992,PROD108,2,229
994,ORD10993,PROD113,4,149
995,ORD10994,PROD111,3,59
996,ORD10995,PROD107,1,399
997,ORD10996,PROD113,4,149
998,ORD10997,PROD113,2,149
999,ORD10998,PROD111,3,59
1000,ORD10999,PROD103,3,59
1001,ORD11000,PROD107,5,399
1002,ORD11001,PROD103,3,59
1003,ORD11002,PROD112,5,199
1004,ORD11003,PROD105,1,110
1005,ORD11004,PROD106,3,99
1006,ORD11005,PROD104,2,120
1007,ORD11006,PROD106,1,99
1008,ORD11007,PROD102,5,199
1009,ORD11008,PROD104,1,120
1010,ORD11009,PROD102,2,199
1011,ORD11010,PROD114,5,25
1012,ORD11011,PROD101,5,899
1013,ORD11012,PROD103,2,59
1014,ORD11013,PROD102,5,199
1015,ORD11014,PROD103,5,59
1016,ORD11015,PROD109,5,129
1017,ORD11016,PROD109,5,129
1018,ORD11017,PROD104,3,120
1019,ORD11018,PROD100,2,999
1020,ORD11019,PROD100,5,999
1021,ORD11020,PROD101,1,899
1022,ORD11021,PROD103,3,59
1023,ORD11022,PROD110,3,80
1024,ORD11023,PROD108,5,229
1025,ORD11024,PROD102,5,199
1026,ORD11025,PROD105,3,110
1027,ORD11026,PROD104,2,120
1028,ORD11027,PROD102,3,199
1029,ORD11028,PROD111,1,59
1030,ORD11029,PROD109,5,129
1031,ORD11030,PROD100,5,999
1032,ORD11031,PROD101,3,899
1033,ORD11032,PROD100,1,999
1034,ORD11033,PROD110,5,80
1035,ORD11034,PROD113,3,149
1036,ORD11035,PROD100,5,999
1037,ORD11036,PROD112,4,199
1038,ORD11037,PROD113,2,149
1039,ORD11038,PROD114,1,25
1040,ORD11039,PROD109,5,129
1041,ORD11040,PROD107,3,399
1042,ORD11041,PROD111,3,59
1043,ORD11042,PROD101,1,899
1044,ORD11043,PROD114,5,25
1045,ORD11044,PROD108,5,229
1046,ORD11045,PROD112,3,199
1047,ORD11046,PROD113,3,149
1048,ORD11047,PROD110,5,80
1049,ORD11048,PROD102,2,199
1050,ORD11049,PROD101,2,899
1051,ORD11050,PROD111,5,59
1052,ORD11051,PROD112,4,199
1053,ORD11052,PROD111,5,59
1054,ORD11053,PROD107,1,399
1055,ORD11054,PROD107,1,399
1056,ORD11055,PROD102,1,199
1057,ORD11056,PROD102,1,199
1058,ORD11057,PROD106,1,99
1059,ORD11058,PROD107,5,399
1060,ORD11059,PROD100,5,999
1061,ORD11060,PROD104,1,120
1062,ORD11061,PROD105,3,110
1063,ORD11062,PROD104,1,120
1064,ORD11063,PROD106,5,99
1065,ORD11064,PROD110,2,80
1066,ORD11065,PROD108,5,229
1067,ORD11066,PROD100,3,999
1068,ORD11067,PROD100,4,999
1069,ORD11068,PROD107,2,399
1070,ORD11069,PROD109,2,129
1071,ORD11070,PROD104,3,120
1072,ORD11071,PROD103,2,59
1073,ORD11072,PROD106,5,99
1074,ORD11073,PROD107,5,399
1075,ORD11074,PROD113,1,149
1076,ORD11075,PROD104,3,120
1077,ORD11076,PROD102,5,199
1078,ORD11077,PROD110,2,80
1079,ORD11078,PROD110,1,80
1080,ORD11079,PROD104,2,120
1081,ORD11080,PROD105,5,110
1082,ORD11081,PROD109,2,129
1083,ORD11082,PROD107,5,399
1084,ORD11083,PROD111,1,59
1085,ORD11084,PROD102,4,199
1086,ORD11085,PROD106,2,99
1087,ORD11086,PROD106,5,99
1088,ORD11087,PROD109,1,129
1089,ORD11088,PROD107,1,399
1090,ORD11089,PROD110,3,80
1091,ORD11090,PROD100,5,999
1092,ORD11091,PROD113,2,149
1093,ORD11092,PROD111,5,59
1094,ORD11093,PROD101,5,899
1095,ORD11094,PROD111,3,59
1096,ORD11095,PROD114,3,25
1097,ORD11096,PROD105,5,110
1098,ORD11097,PROD109,3,129
1099,ORD11098,PROD100,4,999
1100,ORD11099,PROD102,4,199
1101,ORD11100,PROD111,3,59
1102,ORD11101,PROD106,5,99
1103,ORD11102,PROD114,4,25
1104,ORD11103,PROD105,5,110
1105,ORD11104,PROD104,4,120
1106,ORD11105,PROD103,4,59
1107,ORD11106,PROD113,3,149
1108,ORD11107,PROD107,2,399
1109,ORD11108,PROD113,4,149
1110,ORD11109,PROD103,1,59
1111,ORD11110,PROD109,1,129
1112,ORD11111,PROD109,4,129
1113,ORD11112,PROD107,3,399
1114,ORD11113,PROD106,2,99
1115,ORD11114,PROD114,5,25
1116,ORD11115,PROD112,1,199
1117,ORD11116,PROD103,5,59
1118,ORD11117,PROD107,3,399
1119,ORD11118,PROD105,2,110
1120,ORD11119,PROD101,1,899
1121,ORD11120,PROD114,1,25
1122,ORD11121,PROD112,5,199
1123,ORD11122,PROD108,5,229
1124,ORD11123,PROD108,1,229
1125,ORD11124,PROD109,3,129
1126,ORD11125,PROD101,3,899
1127,ORD11126,PROD110,3,80
1128,ORD11127,PROD111,4,59
1129,ORD11128,PROD114,1,25
1130,ORD11129,PROD108,1,229
1131,ORD11130,PROD105,3,110
1132,ORD11131,PROD114,4,25
1133,ORD11132,PROD114,3,25
1134,ORD11133,PROD109,5,129
1135,ORD11134,PROD105,2,110
1136,ORD11135,PROD111,4,59
1137,ORD11136,PROD103,3,59
1138,ORD11137,PROD105,1,110
1139,ORD11138,PROD101,4,899
1140,ORD11139,PROD112,5,199
1141,ORD11140,PROD112,4,199
1142,ORD11141,PROD100,1,999
1143,ORD11142,PROD100,4,999
1144,ORD11143,PROD100,1,999
1145,ORD11144,PROD102,3,199
1146,ORD11145,PROD103,1,59
1147,ORD11146,PROD110,4,80
1148,ORD11147,PROD110,2,80
1149,ORD11148,PROD110,2,80
1150,ORD11149,PROD110,2,80
1151,ORD11150,PROD108,5,229
1152,ORD11151,PROD113,3,149
1153,ORD11152,PROD111,3,59
1154,ORD11153,PROD111,2,59
1155,ORD11154,PROD103,4,59
1156,ORD11155,PROD107,3,399
1157,ORD11156,PROD107,3,399
1158,ORD11157,PROD107,2,399
1159,ORD11158,PROD110,3,80
1160,ORD11159,PROD110,4,80
1161,ORD11160,PROD109,3,129
1162,ORD11161,PROD114,3,25
1163,ORD11162,PROD110,5,80
1164,ORD11163,PROD113,4,149
1165,ORD11164,PROD104,3,120
1166,ORD11165,PROD112,1,199
1167,ORD11166,PROD106,3,99
1168,ORD11167,PROD103,5,59
1169,ORD11168,PROD108,2,229
1170,ORD11169,PROD103,4,59
1171,ORD11170,PROD108,1,229
1172,ORD11171,PROD102,4,199
1173,ORD11172,PROD108,5,229
1174,ORD11173,PROD108,2,229
1175,ORD11174,PROD111,4,59
1176,ORD11175,PROD107,2,399
1177,ORD11176,PROD112,2,199
1178,ORD11177,PROD110,2,80
1179,ORD11178,PROD103,2,59
1180,ORD11179,PROD101,1,899
1181,ORD11180,PROD113,4,149
1182,ORD11181,PROD105,3,110
1183,ORD11182,PROD105,5,110
1184,ORD11183,PROD104,4,120
1185,ORD11184,PROD108,4,229
1186,ORD11185,PROD109,1,129
1187,ORD11186,PROD109,4,129
1188,ORD11187,PROD109,4,129
1189,ORD11188,PROD100,2,999
1190,ORD11189,PROD112,1,199
1191,ORD11190,PROD112,5,199
1192,ORD11191,PROD104,5,120
1193,ORD11192,PROD100,4,999
1194,ORD11193,PROD102,1,199
1195,ORD11194,PROD103,5,59
1196,ORD11195,PROD108,2,229
1197,ORD11196,PROD105,5,110
1198,ORD11197,PROD114,1,25
1199,ORD11198,PROD110,1,80
1200,ORD11199,PROD102,4,199
1201,ORD11200,PROD112,3,199
1202,ORD11201,PROD108,5,229
1203,ORD11202,PROD113,4,149
1204,ORD11203,PROD106,5,99
1205,ORD11204,PROD107,3,399
1206,ORD11205,PROD103,1,59
1207,ORD11206,PROD101,2,899
1208,ORD11207,PROD107,4,399
1209,ORD11208,PROD109,5,129
1210,ORD11209,PROD101,5,899
1211,ORD11210,PROD113,1,149
1212,ORD11211,PROD103,4,59
1213,ORD11212,PROD100,3,999
1214,ORD11213,PROD101,2,899
1215,ORD11214,PROD100,5,999
1216,ORD11215,PROD110,1,80
1217,ORD11216,PROD113,2,149
1218,ORD11217,PROD101,4,899
1219,ORD11218,PROD107,2,399
1220,ORD11219,PROD112,3,199
1221,ORD11220,PROD105,4,110
1222,ORD11221,PROD101,1,899
1223,ORD11222,PROD102,4,199
1224,ORD11223,PROD111,5,59
1225,ORD11224,PROD112,4,199
1226,ORD11225,PROD105,3,110
1227,ORD11226,PROD107,4,399
1228,ORD11227,PROD109,1,129
1229,ORD11228,PROD109,1,129
1230,ORD11229,PROD105,1,110
1231,ORD11230,PROD101,5,899
1232,ORD11231,PROD114,3,25
1233,ORD11232,PROD105,3,110
1234,ORD11233,PROD108,3,229
1235,ORD11234,PROD113,5,149
1236,ORD11235,PROD102,1,199
1237,ORD11236,PROD113,3,149
1238,ORD11237,PROD109,2,129
1239,ORD11238,PROD111,4,59
1240,ORD11239,PROD112,5,199
1241,ORD11240,PROD104,5,120
1242,ORD11241,PROD111,3,59
1243,ORD11242,PROD100,4,999
1244,ORD11243,PROD111,4,59
1245,ORD11244,PROD107,5,399
1246,ORD11245,PROD100,3,999
1247,ORD11246,PROD105,2,110
1248,ORD11247,PROD109,4,129
1249,ORD11248,PROD109,3,129
1250,ORD11249,PROD110,4,80
1251,ORD11250,PROD113,2,149
1252,ORD11251,PROD103,4,59
1253,ORD11252,PROD105,4,110
1254,ORD11253,PROD106,3,99
1255,ORD11254,PROD110,2,80
1256,ORD11255,PROD113,5,149
1257,ORD11256,PROD112,5,199
1258,ORD11257,PROD104,5,120
1259,ORD11258,PROD108,5,229
1260,ORD11259,PROD112,4,199
1261,ORD11260,PROD110,2,80
1262,ORD11261,PROD109,2,129
1263,ORD11262,PROD113,4,149
1264,ORD11263,PROD100,4,999
1265,ORD11264,PROD106,3,99
1266,ORD11265,PROD110,5,80
1267,ORD11266,PROD101,1,899
1268,ORD11267,PROD112,5,199
1269,ORD11268,PROD103,2,59
1270,ORD11269,PROD106,2,99
1271,ORD11270,PROD106,1,99
1272,ORD11271,PROD104,4,120
1273,ORD11272,PROD113,1,149
1274,ORD11273,PROD104,2,120
1275,ORD11274,PROD102,1,199
1276,ORD11275,PROD110,3,80
1277,ORD11276,PROD101,1,899
1278,ORD11277,PROD102,3,199
1279,ORD11278,PROD114,2,25
1280,ORD11279,PROD114,2,25
1281,ORD11280,PROD106,2,99
1282,ORD11281,PROD101,3,899
1283,ORD11282,PROD112,5,199
1284,ORD11283,PROD108,3,229
1285,ORD11284,PROD112,3,199
1286,ORD11285,PROD109,3,129
1287,ORD11286,PROD100,5,999
1288,ORD11287,PROD100,2,999
1289,ORD11288,PROD106,2,99
1290,ORD11289,PROD108,2,229
1291,ORD11290,PROD109,2,129
1292,ORD11291,PROD107,3,399
1293,ORD11292,PROD108,1,229
1294,ORD11293,PROD110,5,80
1295,ORD11294,PROD108,5,229
1296,ORD11295,PROD105,4,110
1297,ORD11296,PROD103,5,59
1298,ORD11297,PROD106,1,99
1299,ORD11298,PROD108,2,229
1300,ORD11299,PROD107,4,399
1301,ORD11300,PROD102,5,199
1302,ORD11301,PROD112,5,199
1303,ORD11302,PROD110,1,80
1304,ORD11303,PROD114,5,25
1305,ORD11304,PROD106,5,99
1306,ORD11305,PROD109,1,129
1307,ORD11306,PROD110,4,80
1308,ORD11307,PROD103,4,59
1309,ORD11308,PROD108,3,229
1310,ORD11309,PROD107,3,399
1311,ORD11310,PROD101,4,899
1312,ORD11311,PROD100,2,999
1313,ORD11312,PROD109,3,129
1314,ORD11313,PROD105,4,110
1315,ORD11314,PROD102,4,199
1316,ORD11315,PROD109,1,129
1317,ORD11316,PROD110,5,80
1318,ORD11317,PROD101,3,899
1319,ORD11318,PROD105,4,110
1320,ORD11319,PROD105,4,110
1321,ORD11320,PROD114,3,25
1322,ORD11321,PROD111,3,59
1323,ORD11322,PROD100,4,999
1324,ORD11323,PROD112,2,199
1325,ORD11324,PROD105,3,110
1326,ORD11325,PROD100,2,999
1327,ORD11326,PROD108,3,229
1328,ORD11327,PROD109,3,129
1329,ORD11328,PROD112,4,199
1330,ORD11329,PROD103,2,59
1331,ORD11330,PROD105,1,110
1332,ORD11331,PROD111,3,59
1333,ORD11332,PROD107,3,399
1334,ORD11333,PROD105,3,110
1335,ORD11334,PROD107,3,399
1336,ORD11335,PROD106,5,99
1337,ORD11336,PROD112,1,199
1338,ORD11337,PROD101,2,899
1339,ORD11338,PROD107,2,399
1340,ORD11339,PROD105,4,110
1341,ORD11340,PROD111,3,59
1342,ORD11341,PROD109,3,129
1343,ORD11342,PROD102,5,199
1344,ORD11343,PROD100,3,999
1345,ORD11344,PROD106,5,99
1346,ORD11345,PROD114,1,25
1347,ORD11346,PROD111,3,59
1348,ORD11347,PROD113,3,149
1349,ORD11348,PROD100,3,999
1350,ORD11349,PROD105,2,110
1351,ORD11350,PROD107,5,399
1352,ORD11351,PROD109,3,129
1353,ORD11352,PROD100,3,999
1354,ORD11353,PROD105,3,110
1355,ORD11354,PROD110,3,80
1356,ORD11355,PROD111,5,59
1357,ORD11356,PROD103,5,59
1358,ORD11357,PROD101,2,899
1359,ORD11358,PROD113,4,149
1360,ORD11359,PROD101,2,899
1361,ORD11360,PROD107,5,399
1362,ORD11361,PROD102,3,199
1363,ORD11362,PROD112,3,199
1364,ORD11363,PROD102,3,199
1365,ORD11364,PROD110,1,80
1366,ORD11365,PROD107,3,399
1367,ORD11366,PROD111,1,59
1368,ORD11367,PROD107,4,399
1369,ORD11368,PROD102,5,199
1370,ORD11369,PROD112,3,199
1371,ORD11370,PROD102,5,199
1372,ORD11371,PROD101,4,899
1373,ORD11372,PROD105,4,110
1374,ORD11373,PROD100,3,999
1375,ORD11374,PROD110,4,80
1376,ORD11375,PROD113,4,149
1377,ORD11376,PROD108,2,229
1378,ORD11377,PROD104,4,120
1379,ORD11378,PROD110,1,80
1380,ORD11379,PROD102,2,199
1381,ORD11380,PROD112,1,199
1382,ORD11381,PROD108,2,229
1383,ORD11382,PROD102,1,199
1384,ORD11383,PROD106,5,99
1385,ORD11384,PROD106,1,99
1386,ORD11385,PROD100,1,999
1387,ORD11386,PROD106,2,99
1388,ORD11387,PROD101,4,899
1389,ORD11388,PROD106,4,99
1390,ORD11389,PROD112,3,199
1391,ORD11390,PROD112,2,199
1392,ORD11391,PROD112,3,199
1393,ORD11392,PROD106,5,99
1394,ORD11393,PROD100,5,999
1395,ORD11394,PROD104,1,120
1396,ORD11395,PROD106,4,99
1397,ORD11396,PROD104,3,120
1398,ORD11397,PROD101,3,899
1399,ORD11398,PROD109,3,129
1400,ORD11399,PROD109,2,129
1401,ORD11400,PROD106,4,99
1402,ORD11401,PROD108,2,229
1403,ORD11402,PROD107,4,399
1404,ORD11403,PROD101,2,899
1405,ORD11404,PROD105,3,110
1406,ORD11405,PROD102,3,199
1407,ORD11406,PROD113,1,149
1408,ORD11407,PROD113,1,149
1409,ORD11408,PROD111,2,59
1410,ORD11409,PROD108,3,229
1411,ORD11410,PROD102,1,199
1412,ORD11411,PROD102,1,199
1413,ORD11412,PROD108,2,229
1414,ORD11413,PROD108,4,229
1415,ORD11414,PROD101,4,899
1416,ORD11415,PROD112,2,199
1417,ORD11416,PROD112,5,199
1418,ORD11417,PROD105,4,110
1419,ORD11418,PROD107,4,399
1420,ORD11419,PROD113,4,149
1421,ORD11420,PROD107,4,399
1422,ORD11421,PROD110,4,80
1423,ORD11422,PROD113,3,149
1424,ORD11423,PROD105,2,110
1425,ORD11424,PROD104,5,120
1426,ORD11425,PROD106,4,99
1427,ORD11426,PROD107,2,399
1428,ORD11427,PROD104,2,120
1429,ORD11428,PROD112,2,199
1430,ORD11429,PROD106,3,99
1431,ORD11430,PROD111,2,59
1432,ORD11431,PROD102,3,199
1433,ORD11432,PROD102,1,199
1434,ORD11433,PROD104,2,120
1435,ORD11434,PROD105,2,110
1436,ORD11435,PROD103,1,59
1437,ORD11436,PROD103,2,59
1438,ORD11437,PROD108,3,229
1439,ORD11438,PROD103,5,59
1440,ORD11439,PROD103,5,59
1441,ORD11440,PROD114,1,25
1442,ORD11441,PROD107,5,399
1443,ORD11442,PROD101,1,899
1444,ORD11443,PROD112,5,199
1445,ORD11444,PROD112,3,199
1446,ORD11445,PROD107,3,399
1447,ORD11446,PROD111,5,59
1448,ORD11447,PROD103,1,59
1449,ORD11448,PROD114,4,25
1450,ORD11449,PROD112,4,199
1451,ORD11450,PROD103,5,59
1452,ORD11451,PROD104,4,120
1453,ORD11452,PROD108,5,229
1454,ORD11453,PROD114,1,25
1455,ORD11454,PROD112,1,199
1456,ORD11455,PROD104,1,120
1457,ORD11456,PROD106,3,99
1458,ORD11457,PROD110,2,80
1459,ORD11458,PROD108,2,229
1460,ORD11459,PROD109,4,129
1461,ORD11460,PROD100,1,999
1462,ORD11461,PROD107,4,399
1463,ORD11462,PROD104,4,120
1464,ORD11463,PROD101,4,899
1465,ORD11464,PROD106,4,99
1466,ORD11465,PROD101,4,899
1467,ORD11466,PROD114,3,25
1468,ORD11467,PROD104,3,120
1469,ORD11468,PROD101,4,899
1470,ORD11469,PROD111,2,59
1471,ORD11470,PROD111,1,59
1472,ORD11471,PROD108,1,229
1473,ORD11472,PROD103,3,59
1474,ORD11473,PROD102,4,199
1475,ORD11474,PROD105,3,110
1476,ORD11475,PROD106,5,99
1477,ORD11476,PROD113,4,149
1478,ORD11477,PROD100,3,999
1479,ORD11478,PROD109,1,129
1480,ORD11479,PROD100,4,999
1481,ORD11480,PROD100,2,999
1482,ORD11481,PROD114,2,25
1483,ORD11482,PROD113,5,149
1484,ORD11483,PROD105,2,110
1485,ORD11484,PROD114,3,25
1486,ORD11485,PROD107,3,399
1487,ORD11486,PROD102,1,199
1488,ORD11487,PROD101,5,899
1489,ORD11488,PROD104,3,120
1490,ORD11489,PROD108,1,229
1491,ORD11490,PROD114,1,25
1492,ORD11491,PROD107,4,399
1493,ORD11492,PROD105,5,110
1494,ORD11493,PROD101,3,899
1495,ORD11494,PROD107,3,399
1496,ORD11495,PROD100,5,999
1497,ORD11496,PROD106,1,99
1498,ORD11497,PROD114,2,25
1499,ORD11498,PROD100,2,999
1500,ORD11499,PROD112,3,199
1501,ORD11500,PROD105,1,110
1502,ORD11501,PROD111,2,59
1503,ORD11502,PROD106,3,99
1504,ORD11503,PROD101,5,899
1505,ORD11504,PROD104,1,120
1506,ORD11505,PROD110,3,80
1507,ORD11506,PROD102,5,199
1508,ORD11507,PROD105,5,110
1509,ORD11508,PROD113,2,149
1510,ORD11509,PROD101,3,899
1511,ORD11510,PROD110,1,80
1512,ORD11511,PROD110,2,80
1513,ORD11512,PROD101,4,899
1514,ORD11513,PROD105,4,110
1515,ORD11514,PROD103,4,59
1516,ORD11515,PROD108,3,229
1517,ORD11516,PROD112,4,199
1518,ORD11517,PROD113,2,149
1519,ORD11518,PROD105,5,110
1520,ORD11519,PROD106,4,99
1521,ORD11520,PROD106,3,99
1522,ORD11521,PROD111,2,59
1523,ORD11522,PROD105,5,110
1524,ORD11523,PROD111,1,59
1525,ORD11524,PROD112,1,199
1526,ORD11525,PROD108,4,229
1527,ORD11526,PROD103,1,59
1528,ORD11527,PROD106,3,99
1529,ORD11528,PROD106,1,99
1530,ORD11529,PROD104,4,120
1531,ORD11530,PROD108,5,229
1532,ORD11531,PROD105,4,110
1533,ORD11532,PROD101,4,899
1534,ORD11533,PROD107,1,399
1535,ORD11534,PROD102,5,199
1536,ORD11535,PROD111,2,59
1537,ORD11536,PROD112,3,199
1538,ORD11537,PROD103,2,59
1539,ORD11538,PROD113,1,149
1540,ORD11539,PROD110,4,80
1541,ORD11540,PROD112,5,199
1542,ORD11541,PROD111,5,59
1543,ORD11542,PROD103,5,59
1544,ORD11543,PROD114,5,25
1545,ORD11544,PROD108,4,229
1546,ORD11545,PROD103,5,59
1547,ORD11546,PROD104,2,120
1548,ORD11547,PROD108,2,229
1549,ORD11548,PROD110,4,80
1550,ORD11549,PROD110,1,80
1551,ORD11550,PROD108,3,229
1552,ORD11551,PROD108,3,229
1553,ORD11552,PROD100,2,999
1554,ORD11553,PROD107,2,399
1555,ORD11554,PROD100,1,999
1556,ORD11555,PROD112,1,199
1557,ORD11556,PROD106,1,99
1558,ORD11557,PROD111,5,59
1559,ORD11558,PROD101,5,899
1560,ORD11559,PROD107,3,399
1561,ORD11560,PROD106,5,99
1562,ORD11561,PROD108,2,229
1563,ORD11562,PROD101,3,899
1564,ORD11563,PROD104,4,120
1565,ORD11564,PROD103,1,59
1566,ORD11565,PROD111,5,59
1567,ORD11566,PROD113,2,149
1568,ORD11567,PROD103,3,59
1569,ORD11568,PROD106,3,99
1570,ORD11569,PROD106,2,99
1571,ORD11570,PROD114,1,25
1572,ORD11571,PROD113,2,149
1573,ORD11572,PROD112,3,199
1574,ORD11573,PROD101,2,899
1575,ORD11574,PROD112,5,199
1576,ORD11575,PROD109,1,129
1577,ORD11576,PROD110,2,80
1578,ORD11577,PROD102,4,199
1579,ORD11578,PROD105,4,110
1580,ORD11579,PROD106,2,99
1581,ORD11580,PROD109,3,129
1582,ORD11581,PROD100,2,999
1583,ORD11582,PROD102,4,199
1584,ORD11583,PROD102,4,199
1585,ORD11584,PROD108,2,229
1586,ORD11585,PROD107,3,399
1587,ORD11586,PROD112,1,199
1588,ORD11587,PROD112,5,199
1589,ORD11588,PROD114,2,25
1590,ORD11589,PROD107,4,399
1591,ORD11590,PROD108,4,229
1592,ORD11591,PROD104,4,120
1593,ORD11592,PROD101,5,899
1594,ORD11593,PROD113,1,149
1595,ORD11594,PROD110,3,80
1596,ORD11595,PROD109,4,129
1597,ORD11596,PROD111,3,59
1598,ORD11597,PROD106,2,99
1599,ORD11598,PROD106,5,99
1600,ORD11599,PROD113,5,149
1601,ORD11600,PROD101,1,899
1602,ORD11601,PROD102,4,199
1603,ORD11602,PROD102,3,199
1604,ORD11603,PROD112,2,199
1605,ORD11604,PROD104,2,120
1606,ORD11605,PROD114,2,25
